pathway,pval,padj,log2err,ES,NES,size,leadingEdge
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN,0.8101898101898102,0.8535766947816036,0.022083414057117695,0.40090986548660823,0.8233356936058027,19,
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1,0.4995004995004995,0.585229493418079,0.04567904149300621,0.4854378545204584,0.9969281054458486,19,
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP,0.13286713286713286,0.22910078357430763,0.11673920479122178,0.6359516489803322,1.261428605389931,12,
REACTOME_S_PHASE,3.283392475661315e-5,0.0012402467844731342,0.557332238758646,0.5752850353623649,1.3281668750566593,157,
REACTOME_TACHYKININ_RECEPTORS_BIND_TACHYKININS,0.6333666333666333,0.7020061315835964,0.03471567574466567,0.4924195553648443,0.9027630602559344,5,
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX,0.13686313686313686,0.23301278048874205,0.1147507192270233,0.5632844167101716,1.1906843691509776,29,
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS,0.1798201798201798,0.282702868718407,0.09754492162471996,0.6127022236521453,1.2153126935672713,12,
REACTOME_TBC_RABGAPS,0.012180821574363744,0.05067293321611231,0.3807304007227924,0.6181907498999668,1.3419610313562897,40,
REACTOME_TCR_SIGNALING,0.002164406109949927,0.016799349341063405,0.4317076958033464,0.5558514146072735,1.269692393259876,112,
REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS,0.13186813186813187,0.22821161733806816,0.11724971674979229,0.5518425217672294,1.1793048225718132,33,
REACTOME_TELOMERE_C_STRAND_SYNTHESIS_INITIATION,0.4905094905094905,0.5770819711849612,0.04650840487191565,0.5103349557214005,1.0122642381846982,12,
REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE,0.3826173826173826,0.4800509499358038,0.05797547575714859,0.5118116451541324,1.0603561584721946,22,
REACTOME_TELOMERE_MAINTENANCE,0.00079224128926435905,0.008632382971099728,0.47727081536286214,0.5923280995046806,1.3369984469363312,86,
REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT,0.9430569430569431,0.9541715427429713,0.011210691727774268,0.29208049503405964,0.5559939288743758,8,
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS,0.5964035964035964,0.6691530251926292,0.03753629052029203,0.4574564409081107,0.9525087814157429,23,
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,0.16883116883116883,0.27068404148200415,0.10135074379709887,0.5450733358745001,1.1614484825925924,32,
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,0.022980004068994572,0.07768777031916661,0.35248785758361917,0.7374519090954128,1.4354476196734525,10,
REACTOME_TFAP2A_ACTS_AS_A_TRANSCRIPTIONAL_REPRESSOR_DURING_RETINOIC_ACID_INDUCED_CELL_DIFFERENTIATION,0.26073926073926074,0.368048991367377,0.07687367341265418,0.6690713340206231,1.226622457311737,5,
REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS,0.3036963036963037,0.4066028489468943,0.06911984565510101,0.6506807643348735,1.1929066416247336,5,
REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS,0.14485514485514486,0.24296899074874212,0.11101149245045029,0.6087046677284669,1.2295615511103286,15,
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,0.019074966632756044,0.06883997512178072,0.35248785758361917,0.6258355153833104,1.3335374560715216,32,
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,0.22377622377622378,0.3288164118039637,0.08504274637643215,0.5728235320848665,1.1604332870801717,16,
REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES,0.0017395707922196308,0.014409953375316413,0.45505986738722953,0.8635226921359878,1.6437707496246188,8,
REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION,0.24475524475524477,0.3505518748188111,0.08020234446981443,0.5463987165345843,1.1320126252388603,22,
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,0.0020164162653316,0.016001420951496984,0.4317076958033464,0.5376164897996287,1.2412010904930555,157,
REACTOME_THE_FATTY_ACID_CYCLING_MODEL,0.5604395604395604,0.6389236518009154,0.040411448203437554,0.5315175459412768,0.9618129127561688,4,
REACTOME_THE_NLRP3_INFLAMMASOME,0.17082917082917082,0.27265298082199485,0.10063338942303625,0.5987032224117498,1.2093589910365599,15,
REACTOME_THE_PHOTOTRANSDUCTION_CASCADE,0.6103896103896104,0.6824126938570506,0.03645485419653088,0.44715009322758337,0.9527925199956732,32,
REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION,0.4225774225774226,0.5153516307196893,0.05334778506754903,0.6149286533235871,1.1167514293066625,3,
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,0.003904026810912306,0.024854175180482163,0.4317076958033464,0.5846498327568326,1.3103919531250174,75,
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,0.43456543456543456,0.526121314582853,0.05205700307320985,0.4880174597449007,1.0265618086667403,27,
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS,0.10589410589410589,0.19788786411477705,0.13284630060618333,0.5682368522808148,1.2108055676139318,32,
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR,0.059940059940059943,0.13650336801462204,0.18138312849840757,0.606282274124578,1.2659155394401702,24,
REACTOME_THYROXINE_BIOSYNTHESIS,0.5774225774225774,0.6532900007340903,0.03903552981123929,0.5059413355038903,0.9787915559326547,9,
REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7,0.3006993006993007,0.40450195578400705,0.06961334388509648,0.5776442234198673,1.1342047100303407,11,
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT,0.06293706293706294,0.14050488518573626,0.17669426893849804,0.6364699945149357,1.3036309757145086,18,
REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX,0.14085914085914086,0.2378152241084303,0.11284335567556247,0.6479924014246735,1.261314993858381,10,
REACTOME_TIE2_SIGNALING,6.182251821553389e-4,0.007358957735487711,0.47727081536286214,0.7866989317627401,1.6113329848157611,18,
REACTOME_TIGHT_JUNCTION_INTERACTIONS,0.16983016983016982,0.2719778807964223,0.10099058745592349,0.5513980102148555,1.1655585925459597,29,
REACTOME_TLR3_MEDIATED_TICAM1_DEPENDENT_PROGRAMMED_CELL_DEATH,0.9530469530469531,0.9635910128415481,0.010126386883447325,0.2509129993538618,0.46381437628677674,6,
REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY,0.006506648404950353,0.03400984304653939,0.40701791892395395,0.6710297363318903,1.411534538453015,27,
REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING,0.13286713286713286,0.22910078357430763,0.11673920479122178,0.6361881341350984,1.261897680577409,12,
REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION,0.4435564435564436,0.5342667536545087,0.05111479544164116,0.5787924764965,1.069901807307742,6,
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,0.08391608391608392,0.16896536299521372,0.15114876138548375,0.5067563862524065,1.1495460418993282,95,
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,0.4825174825174825,0.5693344556318317,0.04725873366732593,0.48001879504371747,1.0097363374902426,27,
REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,0.4785214785214785,0.566033966033966,0.047638725929082505,0.5041507658483544,1.0183664271266653,15,
REACTOME_TNF_SIGNALING,0.002867360597654888,0.020775530877637588,0.4317076958033464,0.6495751985701188,1.4100900143809645,40,
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,1.6891173739061672e-4,0.0033001858760525324,0.5188480777437918,0.6067713329186658,1.3711197625948035,88,
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,7.739237780110305e-4,0.008531229817530154,0.47727081536286214,0.5451930541908332,1.2552963577173923,146,
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,0.0023123962020628747,0.017610264624849794,0.4317076958033464,0.5596367770542094,1.2707363609182416,97,
REACTOME_TOXICITY_OF_BOTULINUM_TOXIN_TYPE_D_BOTD,0.33666333666333664,0.43690665724564026,0.06407037504997216,0.6377508083973804,1.169201883225248,5,
REACTOME_TP53_REGULATES_METABOLIC_GENES,0.003755306565052547,0.0244008795843896,0.4317076958033464,0.5709578736241165,1.28410924470834,80,
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN,0.06893106893106893,0.14884277308057794,0.16823816568963962,0.6163493707890398,1.2746446645059637,21,
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES,0.3116883116883117,0.41397702157195826,0.06783382634794552,0.5679660751669307,1.126577240982626,12,
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,0.03596403596403597,0.10018300283787011,0.2377938344236881,0.5680502961948339,1.2477202370089284,49,
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES,0.33766233766233766,0.437601739523057,0.06392719333599958,0.48711194254489354,1.059666287763596,43,
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS,0.8701298701298701,0.9006495878984004,0.017625977774438428,0.374307340285955,0.7424495038281267,12,
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,2.57468283464926e-4,0.004394021970217684,0.49849310876659025,0.6382452467559505,1.41548861756824,60,
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE,0.2127872127872128,0.31694330905687373,0.08783126344801238,0.5623438567033013,1.1619242559447114,20,
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST,0.45254745254745254,0.5427887100198701,0.05019342526494341,0.5146649116440083,1.033598663094155,14,
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,0.07592407592407592,0.15968293028426658,0.1596467019199062,0.6280332766233079,1.2863507160452796,18,
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN,0.8191808191808192,0.8598515230601188,0.02143535763645577,0.4018001618248497,0.8012444421994379,13,
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY,0.4205794205794206,0.5133569575620416,0.05356693847709506,0.5257216871545514,1.0483609017557256,13,
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX,0.13286713286713286,0.22910078357430763,0.11673920479122178,0.6152186445657495,1.2427195502001578,15,
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION,0.6863136863136863,0.7475304395719621,0.030846824521527916,0.431442320125641,0.9108349276280601,28,
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING,0.46053946053946054,0.5495822627246384,0.04939101059815013,0.5251610426088771,1.031153959309111,11,
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,0.09090909090909091,0.17737290257951416,0.1446305280344838,0.5953547526588909,1.23963853004116,23,
REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR,0.7422577422577422,0.7950155704409013,0.026886083383040296,0.4396459271304343,0.8632449890086519,11,
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,0.03196803196803197,0.09317431539653763,0.2529611230696109,0.6184823464596181,1.305702516880424,28,
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS,0.052947052947052944,0.1261555937754424,0.19381330272531053,0.6682265419430728,1.3419956262223869,14,
REACTOME_TRAFFICKING_OF_MYRISTOYLATED_PROTEINS_TO_THE_CILIUM,0.2817182817182817,0.3863058529079827,0.0728938564822936,0.6826455416719384,1.2352880950576177,4,
REACTOME_TRAIL_SIGNALING,0.018173806191245024,0.06677871976627386,0.35248785758361917,0.7837190040284823,1.491859318207799,8,
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,6.373604146736554e-5,0.002028811297494905,0.5384340963099162,0.6670299822507907,1.4706176615626438,52,
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,0.012629189849511122,0.052231379333817524,0.3807304007227924,0.6213830202848313,1.3498287877502004,42,
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6,0.0027193699016750104,0.02006243471730548,0.4317076958033464,0.6677627460213383,1.4197153771256377,31,
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,0.022679616164455463,0.07713247610312404,0.35248785758361917,0.5728080538139384,1.2670027332198022,57,
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,0.005837400842040276,0.031143797712806218,0.40701791892395395,0.5403062750501639,1.2365528474845786,116,
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,0.00576304005991317,0.030980441156990533,0.40701791892395395,0.5510692961938437,1.2483421474174183,93,
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,0.005837400842040276,0.031143797712806218,0.40701791892395395,0.5749133748420309,1.2876267476510537,74,
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,0.2127872127872128,0.31694330905687373,0.08783126344801238,0.524598950935973,1.131990579074173,37,
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX,0.26573426573426573,0.3721330572541645,0.07588869006061172,0.5081411130596367,1.1013775793903307,39,
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,0.2057942057942058,0.31027939596327037,0.08971046527429813,0.5003098058328386,1.1077609454241455,58,
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS,0.6463536463536463,0.7136086828214653,0.03375073768052985,0.43905264723134474,0.9306745940826954,30,
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_TESTIS_DIFFERENTIATION,0.5424575424575424,0.6244543753686378,0.041908174859140085,0.4921044020782319,0.9761034044256215,12,
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,0.010387350815371134,0.045980257593666286,0.3807304007227924,0.5601515735714002,1.2608171630329599,81,
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,0.01937535364858944,0.06948148972968846,0.35248785758361917,0.5597636666681399,1.2546138959707294,75,
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX,0.04395604395604396,0.11300133623182626,0.21392785549235627,0.6473134098827256,1.3293667260077282,19,
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1,0.13386613386613386,0.23026275485291878,0.11623414877971643,0.609138248213273,1.2340001066081563,16,
REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME,1.2296133659762495e-5,7.109172787368805e-4,0.5933254763964051,0.6717682674033415,1.4948288054278889,63,
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,0.18581418581418582,0.2879713284527289,0.09560314922043013,0.5440142352864362,1.1531651859819747,30,
REACTOME_TRANSLATION_OF_REPLICASE_AND_ASSEMBLY_OF_THE_REPLICATION_TRANSCRIPTION_COMPLEX,0.08091908091908091,0.16539953552940564,0.15419096658142434,0.6605400310668397,1.3172071069828453,13,
REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS,0.12287712287712288,0.21866261878824692,0.12210792028708148,0.5710313490218611,1.2055268414749318,28,
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,0.029970029970029972,0.08946796091158579,0.2616635217115731,0.579835587458601,1.261377869869926,43,
REACTOME_TRANSLESION_SYNTHESIS_BY_POLH,0.34865134865134867,0.4483564551653521,0.06238614928936257,0.5283726080964837,1.0851018276674382,19,
REACTOME_TRANSLESION_SYNTHESIS_BY_POLK,0.3036963036963037,0.4066028489468943,0.06911984565510101,0.546077281268385,1.1135855438215854,17,
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE,0.14485514485514486,0.24296899074874212,0.11101149245045029,0.5362343769125081,1.1622687179820193,39,
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE,2.939230770538129e-4,0.004651866353594704,0.49849310876659025,0.6194348243848831,1.3846977226570873,70,
REACTOME_TRANSPORT_AND_SYNTHESIS_OF_PAPS,0.38961038961038963,0.4868840907658729,0.05712585100181134,0.6001195923460898,1.1093251251957996,6,
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS,3.5316230012723813e-4,0.005350314418505164,0.49849310876659025,0.5967145972178567,1.344372530597117,82,
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE,0.028971028971028972,0.0878313977698642,0.26635065708852557,0.6625044488897727,1.360564074125563,19,
REACTOME_TRANSPORT_OF_FATTY_ACIDS,0.13486513486513488,0.23113909683782646,0.11573444770168878,0.6725669003594201,1.2802741700300433,8,
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES,2.939230770538129e-4,0.004651866353594704,0.49849310876659025,0.5834680808889755,1.3278167942955719,100,
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,0.023881168109660716,0.07978225147956228,0.35248785758361917,0.6054608379445203,1.3152410706978293,42,
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,0.0022753986584725166,0.017516859781121302,0.4317076958033464,0.5800490027064621,1.302089729944125,77,
REACTOME_TRANSPORT_OF_NUCLEOSIDES_AND_FREE_PURINE_AND_PYRIMIDINE_BASES_ACROSS_THE_PLASMA_MEMBRANE,0.7182817182817183,0.7757880701075517,0.02857439751053416,0.4446016295096194,0.8654155517277936,10,
REACTOME_TRANSPORT_OF_NUCLEOTIDE_SUGARS,0.2037962037962038,0.30808679047739884,0.09026354843400684,0.6441857297012236,1.226248793982715,8,
REACTOME_TRANSPORT_OF_ORGANIC_ANIONS,0.12687312687312688,0.22242052501953494,0.11988784511542344,0.6432388799161565,1.262999849554893,11,
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA,0.02988893789389896,0.08946796091158579,0.35248785758361917,0.6080750130005008,1.304013377219727,35,
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,0.04895104895104895,0.1196534268147728,0.20207170902115992,0.5701780551522104,1.2358404192563857,39,
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,6.1178559914490965e-6,4.4440733394295615e-4,0.610526878385931,0.5722787076449265,1.3259835169085195,182,
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,0.008444430482592233,0.03980544352276838,0.3807304007227924,0.5747192838163303,1.2821350295357037,67,
REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH,0.975024975024975,0.9819572535534141,0.007301671735879838,0.2314578863983312,0.44777725966010584,9,
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS,0.1038961038961039,0.19609437863934867,0.13427345288320233,0.6522075815410845,1.2936727207598666,12,
REACTOME_TRIGLYCERIDE_CATABOLISM,0.3706293706293706,0.467911322189397,0.05947602869573201,0.5141281324306788,1.0651553879796998,22,
REACTOME_TRIGLYCERIDE_METABOLISM,0.32967032967032966,0.4298002963442448,0.06508775669173134,0.5013569399784776,1.0748684349543036,34,
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA,0.08891108891108891,0.17552969678405217,0.14641623786055022,0.6365076276565944,1.2894453478976717,16,
REACTOME_TRNA_AMINOACYLATION,0.23176823176823177,0.3370633473302878,0.083129129135339,0.5138436832536941,1.11622135368536,42,
REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION,0.054945054945054944,0.12875048855197738,0.19002330527910832,0.7270999775757365,1.384081375134834,8,
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,0.053946053946053944,0.12746386224284473,0.19189224038483796,0.5673751032864958,1.2325289392984347,41,
REACTOME_TRNA_PROCESSING,7.739237780110305e-4,0.008531229817530154,0.47727081536286214,0.5751130774975659,1.3095450993466076,103,
REACTOME_TRNA_PROCESSING_IN_THE_MITOCHONDRION,0.31368631368631367,0.41585087818124783,0.0675188953767744,0.6680425051050605,1.20886302359436,4,
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS,0.013227014502429264,0.054228845275516795,0.3807304007227924,0.5790209443476979,1.2789826224272354,56,
REACTOME_TRP_CHANNELS,0.8101898101898102,0.8535766947816036,0.022083414057117695,0.4010757133663402,0.8436768019342477,27,
REACTOME_TRYPTOPHAN_CATABOLISM,0.7182817182817183,0.7757880701075517,0.02857439751053416,0.43682007939898115,0.8772633219491132,14,
REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY,0.2707292707292707,0.3759686392039333,0.07492788183937392,0.5865663690994448,1.1517233473559982,11,
REACTOME_TYROSINE_CATABOLISM,0.25874125874125875,0.36595805592310837,0.077274697304471,0.66970988581404,1.2277931276575356,5,
REACTOME_TYSND1_CLEAVES_PEROXISOMAL_PROTEINS,0.15884115884115885,0.2598135121229809,0.10512513159700079,0.6832997929663516,1.2849066323356282,7,
REACTOME_UBIQUINOL_BIOSYNTHESIS,0.6003996003996004,0.6720395369150802,0.03722540092475086,0.49556451975405136,0.9433388022595226,8,
REACTOME_UCH_PROTEINASES,0.0033113332660808965,0.022604836488692,0.4317076958033464,0.5718814373206624,1.2946692678566845,90,
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION,0.060939060939060936,0.13800188620332504,0.1797823162983236,0.641670580080586,1.3085237316843499,17,
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,0.04095904095904096,0.10784104371464967,0.22205604614524838,0.5287566238174242,1.1956060029161117,89,
REACTOME_UNWINDING_OF_DNA,0.055944055944055944,0.13012275081240599,0.1882041463084906,0.6825541932132428,1.3538661082623564,12,
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,0.03996003996003996,0.1061977422202563,0.22496609354031374,0.6103108009125443,1.2900898896063113,29,
REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS,0.08791208791208792,0.17453044502799234,0.1473312136993771,0.6694421997866761,1.3144500807017085,11,
REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN,0.7382617382617382,0.7922331456422365,0.027166976842539856,0.4394834661681948,0.8123881595376367,6,
REACTOME_UREA_CYCLE,1.0885796895863869e-4,0.0026816924005202032,0.5384340963099162,0.9011332781064414,1.7433278949268918,9,
REACTOME_VASOPRESSIN_LIKE_RECEPTORS,0.4905094905094905,0.5770819711849612,0.04650840487191565,0.5691123606849946,1.0433655827920947,5,
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS,0.03296703296703297,0.09510754011772342,0.24891111443470243,0.5772219467081576,1.2538977975785917,42,
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION,0.04995004995004995,0.12115453040110574,0.19991523130966152,0.6415713027461349,1.3175743453030895,19,
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,0.025383109151498977,0.08294157811556702,0.35248785758361917,0.6500401902532829,1.3643851104483444,26,
REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS,0.9600399600399601,0.9692776930838227,0.009307804375046051,0.24325136351874543,0.4574204375989213,7,
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS,0.027786216912970643,0.0865117415335756,0.35248785758361917,0.5980782831722213,1.3010631412772706,43,
REACTOME_VISUAL_PHOTOTRANSDUCTION,0.3776223776223776,0.4748354175784269,0.05859375689456714,0.45609731379189755,1.0324323238495696,91,
REACTOME_VITAMINS,0.957042957042957,0.9669410475401917,0.009665643484684993,0.24076715112396463,0.44505970721515364,6,
REACTOME_VITAMIN_B1_THIAMIN_METABOLISM,0.20279720279720279,0.3070681322952835,0.09054289484694737,0.6998244069143033,1.2830027084518496,5,
REACTOME_VITAMIN_B2_RIBOFLAVIN_METABOLISM,0.2837162837162837,0.38829383177209265,0.07253518643945886,0.6322637081048309,1.188936159928005,7,
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,0.14985014985014986,0.24855121459336915,0.10882012676916121,0.5997501010488484,1.214981477198931,16,
REACTOME_VITAMIN_C_ASCORBATE_METABOLISM,0.4195804195804196,0.5125792706646523,0.053676960063812645,0.5674008066526491,1.0800837751952908,8,
REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM,0.8591408591408591,0.8928635561064028,0.01847364291356159,0.3771474876357368,0.7405292730533174,11,
REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION,0.15684315684315683,0.2572881663790754,0.10592029273625286,0.6221199663441174,1.233993060304119,12,
REACTOME_VLDL_ASSEMBLY,0.8931068931068931,0.9173937012950791,0.01578376266308892,0.3215143816714051,0.5894390341563888,5,
REACTOME_VLDL_CLEARANCE,0.8671328671328671,0.8982038071617595,0.017858994694348623,0.356850927519234,0.6596413529825508,6,
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS,2.4434459471598745e-5,0.0010649665182006038,0.5756102610711286,0.7195973287385149,1.5631794854551218,42,
REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM,0.03996003996003996,0.1061977422202563,0.22496609354031374,0.6453797633296926,1.333494431155977,20,
REACTOME_WAX_AND_PLASMALOGEN_BIOSYNTHESIS,0.3436563436563437,0.4431399278918624,0.0630790410571939,0.6351690700987711,1.1644687284554185,5,
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD2_FZD5_AND_ROR2,0.4955044955044955,0.58175061573321,0.04604576830180555,0.5035146672501714,1.0040770687294136,13,
