TERMS,tValue,DF,pVal,FDR,pAdjust,collection,signif
REACTOME_HEDGEHOG_OFF_STATE,5.68994389746041,4030,0.212086131280402,0.999201393685791,1,REACTOME,FALSE
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,6.73320767965517,3799,0.117516680678326,0.934578094460846,1,REACTOME,FALSE
REACTOME_CILIUM_ASSEMBLY,7.39741757817307,7333,0.0771644362479716,0.829150938542843,1,REACTOME,FALSE
REACTOME_ABC_TRANSPORTER_DISORDERS,6.7134428301298,2843,0.118932800307146,0.934578094460846,1,REACTOME,FALSE
REACTOME_SLC_TRANSPORTER_DISORDERS,7.81923486414609,3739,0.0579961546898688,0.780462538826521,1,REACTOME,FALSE
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,10.2413460911832,6583,0.00847090092142441,0.249362145874431,1,REACTOME,FALSE
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE,0.97097343971819,3385,0.850886776240308,0.999201393685791,1,REACTOME,FALSE
REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM,4.64033989609044,784,0.353154696128735,0.999201393685791,1,REACTOME,FALSE
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE,5.61998697552354,1794,0.219986545023109,0.999201393685791,1,REACTOME,FALSE
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM,3.55757918602378,812,0.549148199865325,0.999201393685791,1,REACTOME,FALSE
REACTOME_INTRAFLAGELLAR_TRANSPORT,8.24187684974759,2169,0.0429368393453754,0.705462255755994,1,REACTOME,FALSE
REACTOME_PYROPTOSIS,-0.76027496237186,1180,0.474762046907102,0.999201393685791,1,REACTOME,FALSE
REACTOME_DECTIN_2_FAMILY,6.16849395507218,1206,0.163481457455103,0.991413302077514,1,REACTOME,FALSE
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,6.9649087477627,5282,0.101885224059713,0.914180139475772,1,REACTOME,FALSE
REACTOME_CD209_DC_SIGN_SIGNALING,3.84876715424885,701,0.491681712626694,0.999201393685791,1,REACTOME,FALSE
REACTOME_TRAFFICKING_OF_MYRISTOYLATED_PROTEINS_TO_THE_CILIUM,0.115340696165728,138,0.653915301449025,0.999201393685791,1,REACTOME,FALSE
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,5.7591587485145,2986,0.204473321100128,0.999201393685791,1,REACTOME,FALSE
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,7.19510776721223,2077,0.0880407745359014,0.870933107525341,1,REACTOME,FALSE
REACTOME_RHO_GTPASES_ACTIVATE_CIT,2.01427488593369,684,0.89699583606964,0.999201393685791,1,REACTOME,FALSE
REACTOME_RHO_GTPASES_ACTIVATE_KTN1,4.82145682033372,427,0.325314252580378,0.999201393685791,1,REACTOME,FALSE
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS,4.59528845395616,1536,0.360307219437581,0.999201393685791,1,REACTOME,FALSE
REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION,4.09031542861767,224,0.446578125215376,0.999201393685791,1,REACTOME,FALSE
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS,-1.5469536674446,597,0.340025737716359,0.999201393685791,1,REACTOME,FALSE
REACTOME_RHO_GTPASES_ACTIVATE_PAKS,0.505990158190539,762,0.741802649706109,0.999201393685791,1,REACTOME,FALSE
REACTOME_TP53_REGULATES_METABOLIC_GENES,1.85477348914582,2833,0.935500860709914,0.999201393685791,1,REACTOME,FALSE
REACTOME_LIGAND_RECEPTOR_INTERACTIONS,0.157020154573502,286,0.66309222223181,0.999201393685791,1,REACTOME,FALSE
REACTOME_HEDGEHOG_ON_STATE,4.07646010879579,3069,0.449099932320793,0.999201393685791,1,REACTOME,FALSE
REACTOME_REGULATION_OF_TP53_ACTIVITY,7.91436392166662,5553,0.0542704284403937,0.777700512890659,1,REACTOME,FALSE
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES,0.081459337179751,1593,0.646493637681657,0.999201393685791,1,REACTOME,FALSE
REACTOME_ACTIVATION_OF_SMO,-3.4214024401224,754,0.127396046494719,0.947424282615986,1,REACTOME,FALSE
REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION,4.9912159298496,264,0.30055295668598,0.999201393685791,1,REACTOME,FALSE
REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII,-1.21563902594275,489,0.393489852474843,0.999201393685791,1,REACTOME,FALSE
REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY,1.89901637877095,264,0.924801210297795,0.999201393685791,1,REACTOME,FALSE
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,0.700513602039737,738,0.786945123982437,0.999201393685791,1,REACTOME,FALSE
REACTOME_FRUCTOSE_METABOLISM,-2.39580547856607,224,0.225361694722142,0.999201393685791,1,REACTOME,FALSE
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2,2.73954030100895,715,0.726238815451372,0.999201393685791,1,REACTOME,FALSE
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4,3.00908793438643,552,0.665633777956648,0.999201393685791,1,REACTOME,FALSE
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1,1.59209472002326,1140,0.999201393685791,0.999201393685791,1,REACTOME,FALSE
REACTOME_SHC_MEDIATED_CASCADE_FGFR1,0.681584460059234,816,0.782517960544161,0.999201393685791,1,REACTOME,FALSE
REACTOME_PI_3K_CASCADE_FGFR1,0.572715737554225,827,0.757196335269904,0.999201393685791,1,REACTOME,FALSE
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING,0.97778201222458,877,0.852511069278291,0.999201393685791,1,REACTOME,FALSE
REACTOME_PI_3K_CASCADE_FGFR2,1.90315248551178,878,0.923801603701223,0.999201393685791,1,REACTOME,FALSE
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2,1.49891488004732,1079,0.978179909434814,0.999201393685791,1,REACTOME,FALSE
REACTOME_FRS_MEDIATED_FGFR2_SIGNALING,2.23824706595191,928,0.843354066005414,0.999201393685791,1,REACTOME,FALSE
REACTOME_SHC_MEDIATED_CASCADE_FGFR3,1.3069175669893,600,0.931649509663384,0.999201393685791,1,REACTOME,FALSE
REACTOME_FRS_MEDIATED_FGFR3_SIGNALING,1.6167114212443,661,0.99322523936217,0.999201393685791,1,REACTOME,FALSE
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3,0.777191053696419,812,0.804947640876765,0.999201393685791,1,REACTOME,FALSE
REACTOME_PI_3K_CASCADE_FGFR3,1.19765632156082,611,0.905263871012176,0.999201393685791,1,REACTOME,FALSE
REACTOME_FRS_MEDIATED_FGFR4_SIGNALING,2.39008046466464,765,0.807383181567484,0.999201393685791,1,REACTOME,FALSE
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4,1.57702999543687,916,0.9971413254832,0.999201393685791,1,REACTOME,FALSE
REACTOME_SHC_MEDIATED_CASCADE_FGFR4,2.12776282964024,704,0.869740482376177,0.999201393685791,1,REACTOME,FALSE
REACTOME_PI_3K_CASCADE_FGFR4,2.03889990389378,715,0.891070397120855,0.999201393685791,1,REACTOME,FALSE
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING,-0.619329237692243,1180,0.501668379378955,0.999201393685791,1,REACTOME,FALSE
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING,0.490077476706655,1231,0.738146515243478,0.999201393685791,1,REACTOME,FALSE
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING,-0.26333955503425,964,0.57306019180062,0.999201393685791,1,REACTOME,FALSE
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING,0.49358105317411,1068,0.738951000086059,0.999201393685791,1,REACTOME,FALSE
REACTOME_SIGNALING_BY_FGFR1,1.05676503957735,1763,0.871397711203315,0.999201393685791,1,REACTOME,FALSE
REACTOME_SIGNALING_BY_FGFR2,2.06019155803683,2715,0.885951941724313,0.999201393685791,1,REACTOME,FALSE
REACTOME_SIGNALING_BY_FGFR3,-1.10258160072126,1314,0.412840201232443,0.999201393685791,1,REACTOME,FALSE
REACTOME_SIGNALING_BY_FGFR4,-0.182489005210903,1382,0.589921342497346,0.999201393685791,1,REACTOME,FALSE
REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE,1.65852114508955,1651,0.983076214186188,0.999201393685791,1,REACTOME,FALSE
REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE,-1.47974866424097,382,0.350476210191453,0.999201393685791,1,REACTOME,FALSE
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE,1.88851064482489,1328,0.927340746808081,0.999201393685791,1,REACTOME,FALSE
REACTOME_TRANSLESION_SYNTHESIS_BY_POLK,1.06338651524083,633,0.872984549102845,0.999201393685791,1,REACTOME,FALSE
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,0.00837298188496577,1070,0.630604189553288,0.999201393685791,1,REACTOME,FALSE
REACTOME_REGULATION_OF_RAS_BY_GAPS,4.07847363765794,2430,0.448732948888318,0.999201393685791,1,REACTOME,FALSE
REACTOME_FGFRL1_MODULATION_OF_FGFR1_SIGNALING,2.3718228955983,544,0.811688700128415,0.999201393685791,1,REACTOME,FALSE
REACTOME_RESPONSE_TO_METAL_IONS,5.18875739482478,636,0.27336154387223,0.999201393685791,1,REACTOME,FALSE
REACTOME_CLEC7A_INFLAMMASOME_PATHWAY,-0.258239922511092,187,0.574116919003143,0.999201393685791,1,REACTOME,FALSE
REACTOME_METALLOTHIONEINS_BIND_METALS,5.70644815288534,530,0.210252526397888,0.999201393685791,1,REACTOME,FALSE
REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE,-2.42570884349798,196,0.221899636783689,0.999201393685791,1,REACTOME,FALSE
REACTOME_MELANIN_BIOSYNTHESIS,-0.0157456191417931,181,0.625397443836167,0.999201393685791,1,REACTOME,FALSE
REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM,1.69706239210801,1179,0.973722977165186,0.999201393685791,1,REACTOME,FALSE
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,5.32086723472217,1385,0.256144519385925,0.999201393685791,1,REACTOME,FALSE
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,5.49179772676629,5364,0.235006853566988,0.999201393685791,1,REACTOME,FALSE
REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS,1.6813765985687,356,0.977529261562022,0.999201393685791,1,REACTOME,FALSE
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,5.35762488776198,3566,0.251491064374196,0.999201393685791,1,REACTOME,FALSE
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,-0.251020291790715,831,0.575614520501431,0.999201393685791,1,REACTOME,FALSE
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,-1.78031738848823,1088,0.305306682771911,0.999201393685791,1,REACTOME,FALSE
REACTOME_RAF_ACTIVATION,1.00906948568515,1278,0.859983133069688,0.999201393685791,1,REACTOME,FALSE
REACTOME_MAP2K_AND_MAPK_ACTIVATION,0.145900697962379,1418,0.66063893501396,0.999201393685791,1,REACTOME,FALSE
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER,2.24342669962004,807,0.84212110317869,0.999201393685791,1,REACTOME,FALSE
REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY,-2.79565087065541,200,0.182186053185035,0.999201393685791,1,REACTOME,FALSE
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,-1.65269020712168,1531,0.32399241609922,0.999201393685791,1,REACTOME,FALSE
REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,0.03785937540166,626,0.636994724711328,0.999201393685791,1,REACTOME,FALSE
REACTOME_PROTEIN_REPAIR,0.463983319562155,243,0.732163895136618,0.999201393685791,1,REACTOME,FALSE
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,5.060285961757,2224,0.290847528489782,0.999201393685791,1,REACTOME,FALSE
REACTOME_LGI_ADAM_INTERACTIONS,0.529710210110692,485,0.747263435503672,0.999201393685791,1,REACTOME,FALSE
REACTOME_SURFACTANT_METABOLISM,-1.34599546078854,1013,0.371873755142942,0.999201393685791,1,REACTOME,FALSE
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION,1.99278213646708,549,0.902172278328807,0.999201393685791,1,REACTOME,FALSE
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA,1.45573455571439,1427,0.967703057834434,0.999201393685791,1,REACTOME,FALSE
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ,0.17682751084776,335,0.667471271365464,0.999201393685791,1,REACTOME,FALSE
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,1.74966229599549,2394,0.960964048957252,0.999201393685791,1,REACTOME,FALSE
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND,5.45697259608794,900,0.239210008558746,0.999201393685791,1,REACTOME,FALSE
REACTOME_MAPK6_MAPK4_SIGNALING,4.74622946369477,3170,0.336699751489656,0.999201393685791,1,REACTOME,FALSE
REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM,2.6338949818663,352,0.750493666242248,0.999201393685791,1,REACTOME,FALSE
REACTOME_DEFECTIVE_CSF2RB_CAUSES_SMDP5,2.60243393791185,307,0.757765907851662,0.999201393685791,1,REACTOME,FALSE
REACTOME_UCH_PROTEINASES,3.65228740138199,3743,0.53009972037935,0.999201393685791,1,REACTOME,FALSE
REACTOME_JOSEPHIN_DOMAIN_DUBS,-5.52193419475197,452,0.0304967520922019,0.594999362907922,1,REACTOME,FALSE
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES,3.36677486089776,1129,0.58852056537239394,0.999201393685791,1,REACTOME,FALSE
REACTOME_METALLOPROTEASE_DUBS,2.67625462818567,1482,0.740737228134471,0.999201393685791,1,REACTOME,FALSE
REACTOME_CD22_MEDIATED_BCR_REGULATION,3.45113244334184,178,0.570952971270621,0.999201393685791,1,REACTOME,FALSE
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,8.64273034897516,6085,0.031849754364008,0.60753209815422,1,REACTOME,FALSE
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES,2.65988688255684,1214,0.744502267971815,0.999201393685791,1,REACTOME,FALSE
REACTOME_HOMOLOGY_DIRECTED_REPAIR,8.1774090523184,5073,0.0449942393903333,0.726592688669039,1,REACTOME,FALSE
REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS,2.15888207126924,213,0.862292413294647,0.999201393685791,1,REACTOME,FALSE
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA,3.090239980212,984,0.647785940472918,0.999201393685791,1,REACTOME,FALSE
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ,5.87949770657686,2636,0.191714145141384,0.999201393685791,1,REACTOME,FALSE
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE,1.18980493129008,1625,0.903371499074401,0.999201393685791,1,REACTOME,FALSE
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,7.19911208246944,2954,0.0878140953152643,0.870933107525341,1,REACTOME,FALSE
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS,6.48379020641598,3727,0.13638404333013401,0.956800628105521,1,REACTOME,FALSE
REACTOME_CARGO_CONCENTRATION_IN_THE_ER,1.47744892574277,1135,0.972971036818786,0.999201393685791,1,REACTOME,FALSE
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,0.137102617602197,1293,0.658700392646334,0.999201393685791,1,REACTOME,FALSE
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER,4.4938333208058,1582,0.37674469942379,0.999201393685791,1,REACTOME,FALSE
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER,0.594547186310668,868,0.762254205862251,0.999201393685791,1,REACTOME,FALSE
REACTOME_NUCLEOTIDE_EXCISION_REPAIR,7.34902010233665,4019,0.0796612127076951,0.846325515458445,1,REACTOME,FALSE
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,4.63820073651437,3000,0.353492272427344,0.999201393685791,1,REACTOME,FALSE
REACTOME_DUAL_INCISION_IN_GG_NER,3.23284289566388,1461,0.616913269599854,0.999201393685791,1,REACTOME,FALSE
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,8.67952184099844,2522,0.0309678402521748,0.599418606524973,1,REACTOME,FALSE
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,3.20713224179635,3513,0.622431754426445,0.999201393685791,1,REACTOME,FALSE
REACTOME_INFLAMMASOMES,2.13526311273259,786,0.867944283894895,0.999201393685791,1,REACTOME,FALSE
REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS,5.26268810958511,305,0.263631529083572,0.999201393685791,1,REACTOME,FALSE
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS,10.0698212723379,471,0.00986542701292543,0.276983002871848,1,REACTOME,FALSE
REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS,6.05273363768088,380,0.174389026796663,0.999201393685791,1,REACTOME,FALSE
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX,3.46885634904797,1906,0.567293925462717,0.999201393685791,1,REACTOME,FALSE
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER,6.1298170100826,2773,0.167067089133704,0.998164046282974,1,REACTOME,FALSE
REACTOME_DUAL_INCISION_IN_TC_NER,3.94678034408174,2347,0.473090994956745,0.999201393685791,1,REACTOME,FALSE
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,7.19333741011871,1717,0.0881411425167189,0.870933107525341,1,REACTOME,FALSE
REACTOME_SYNTHESIS_OF_WYBUTOSINE_AT_G37_OF_TRNA_PHE,8.44787149417376,213,0.0368879840162951,0.645611642829815,1,REACTOME,FALSE
REACTOME_FANCONI_ANEMIA_PATHWAY,-0.861970960487902,1420,0.45585146568397,0.999201393685791,1,REACTOME,FALSE
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING,0.290605532154787,735,0.692841420701624,0.999201393685791,1,REACTOME,FALSE
REACTOME_INTERLEUKIN_10_SIGNALING,-7.11442418470376,1679,0.00809399682921693,0.240775105677548,1,REACTOME,FALSE
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS,7.8704017850984,2442,0.0559666171371198,0.777700512890659,1,REACTOME,FALSE
REACTOME_TRNA_PROCESSING_IN_THE_MITOCHONDRION,-3.37212850356065,234,0.131181618950805,0.951504323377002,1,REACTOME,FALSE
REACTOME_ERBB2_REGULATES_CELL_MOTILITY,4.9252582215674,504,0.310020302632848,0.999201393685791,1,REACTOME,FALSE
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,0.584390886519578,4078,0.759899934742644,0.999201393685791,1,REACTOME,FALSE
REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION,0.667870552567534,355,0.779314926086561,0.999201393685791,1,REACTOME,FALSE
REACTOME_GDP_FUCOSE_BIOSYNTHESIS,5.29936887861076,246,0.258893728567063,0.999201393685791,1,REACTOME,FALSE
REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS,0.628696949876383,552,0.770186289528725,0.999201393685791,1,REACTOME,FALSE
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,5.80147035047019,2369,0.199918542604585,0.999201393685791,1,REACTOME,FALSE
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,5.542156309082,1804,0.229021818538713,0.999201393685791,1,REACTOME,FALSE
REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION,5.94911540622982,262,0.184605460004809,0.999201393685791,1,REACTOME,FALSE
REACTOME_NEUREXINS_AND_NEUROLIGINS,4.41293746593231,1669,0.390177187510692,0.999201393685791,1,REACTOME,FALSE
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES,4.20711706284323,2664,0.425641957977078,0.999201393685791,1,REACTOME,FALSE
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,4.73986041241242,2255,0.337675322973642,0.999201393685791,1,REACTOME,FALSE
REACTOME_CHOLINE_CATABOLISM,1.83836881513893,201,0.939471215112848,0.999201393685791,1,REACTOME,FALSE
REACTOME_COMPLEX_I_BIOGENESIS,3.00801215546586,2103,0.665871680408196,0.999201393685791,1,REACTOME,FALSE
REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS,-0.662358086885137,164,0.493369583026701,0.999201393685791,1,REACTOME,FALSE
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,1.73317871735755,1693,0.964961477122591,0.999201393685791,1,REACTOME,FALSE
REACTOME_SIGNALING_BY_BRAF_AND_RAF_FUSIONS,3.65863848818428,2480,0.528834451953016,0.999201393685791,1,REACTOME,FALSE
REACTOME_RAS_SIGNALING_DOWNSTREAM_OF_NF1_LOSS_OF_FUNCTION_VARIANTS,0.932216814500263,273,0.841653014538655,0.999201393685791,1,REACTOME,FALSE
REACTOME_ONCOGENIC_MAPK_SIGNALING,6.22639859638476,3029,0.158222148916158,0.981728134381882,1,REACTOME,FALSE
REACTOME_ANTIMICROBIAL_PEPTIDES,1.39584950600817,3775,0.953182742001768,0.999201393685791,1,REACTOME,FALSE
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE,2.58816935338031,794,0.761070297133544,0.999201393685791,1,REACTOME,FALSE
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN,-0.404290396338314,526,0.544224392890698,0.999201393685791,1,REACTOME,FALSE
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES,-2.36262860887037,408,0.22924768546006,0.999201393685791,1,REACTOME,FALSE
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS,-1.1993712381261,433,0.396239838854935,0.999201393685791,1,REACTOME,FALSE
REACTOME_FGFR2_ALTERNATIVE_SPLICING,3.26093629970632,1084,0.610908006557484,0.999201393685791,1,REACTOME,FALSE
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,0.548341454789613,540,0.751561614509346,0.999201393685791,1,REACTOME,FALSE
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN,4.36001187625041,904,0.399120815552562,0.999201393685791,1,REACTOME,FALSE
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST,3.84880327450413,497,0.491674790010358,0.999201393685791,1,REACTOME,FALSE
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,5.6048069509485,3195,0.221728393774212,0.999201393685791,1,REACTOME,FALSE
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,5.11469885884826,873,0.283351724894791,0.999201393685791,1,REACTOME,FALSE
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS,2.99835011901759,529,0.66800989027397,0.999201393685791,1,REACTOME,FALSE
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION,4.28057727257579,683,0.412773310603037,0.999201393685791,1,REACTOME,FALSE
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,1.00730643227783,1319,0.859561741223642,0.999201393685791,1,REACTOME,FALSE
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,9.38919138454664,2021,0.0176243925821744,0.429366667562284,1,REACTOME,FALSE
REACTOME_SIGNALING_BY_MET,0.28077417721365,3055,0.690635076384186,0.999201393685791,1,REACTOME,FALSE
REACTOME_MET_RECEPTOR_ACTIVATION,-1.84572577897906,209,0.296013028229667,0.999201393685791,1,REACTOME,FALSE
REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY,2.4651882139558,750,0.789733847929363,0.999201393685791,1,REACTOME,FALSE
REACTOME_PTEN_REGULATION,6.22043429675044,4646,0.158757875942151,0.981728134381882,1,REACTOME,FALSE
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES,6.87724654596759,3111,0.107592490556156,0.932778517759528,1,REACTOME,FALSE
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,5.56429553027937,3636,0.226425233505107,0.999201393685791,1,REACTOME,FALSE
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE,3.40149787576287,5783,0.581259234193669,0.999201393685791,1,REACTOME,FALSE
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,6.4630398920631,3738,0.138053471136463,0.956800628105521,1,REACTOME,FALSE
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,1.25545127790414,2024,0.919209694859396,0.999201393685791,1,REACTOME,FALSE
REACTOME_INTRA_GOLGI_TRAFFIC,4.45984324305084,1565,0.382353529544563,0.999201393685791,1,REACTOME,FALSE
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK,6.51767479034586,1746,0.13369147572561,0.951667784384314,1,REACTOME,FALSE
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,7.80015738723356,7410,0.0587683523109732,0.782502668675262,1,REACTOME,FALSE
REACTOME_PI5P_REGULATES_TP53_ACETYLATION,2.07653378212402,274,0.882026529345965,0.999201393685791,1,REACTOME,FALSE
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING,3.7725428879437,1607,0.506406293910284,0.999201393685791,1,REACTOME,FALSE
REACTOME_GLYCEROPHOSPHOLIPID_CATABOLISM,1.47323530660096,232,0.971948699309232,0.999201393685791,1,REACTOME,FALSE
